sentiment,type_token_ratio,avg_word_length,exclamation_dens,question_dens,emoji_count,positive_ratio,negative_ratio,sentiment_polarity,first_person_dens,sentence_count
-1,0.8,6.133333333333334,0.0,0.0,0.0,0.077,0.211,-0.3,0.0,1.0
-1,0.9024390243902439,5.2439024390243905,0.0,0.0,0.0,0.035,0.295,-0.008333333333333331,0.0,1.0
-1,0.95,5.05,0.0,0.0,0.0,0.256,0.197,-0.1,0.0,1.0
-1,0.78125,5.15625,0.0,0.0,0.0,0.176,0.206,-0.07777777777777779,0.0,1.0
-1,0.9444444444444444,6.166666666666667,0.0,0.0,0.0,0.0,0.345,-0.1875,0.0,1.0
-1,1.0,4.666666666666667,0.0,0.0,0.0,0.327,0.0,-0.4,0.0,1.0
-1,1.0,5.6923076923076925,0.0,0.0,0.0,0.0,0.216,-0.31666666666666665,0.0,1.0
-1,0.88,5.36,0.0,0.0,0.0,0.081,0.359,-0.13333333333333336,0.0,1.0
-1,0.8055555555555556,5.333333333333333,0.0,0.0,0.0,0.054,0.079,-0.44999999999999996,0.0,1.0
-1,1.0,5.294117647058823,0.0,0.0,0.0,0.174,0.261,-0.08787878787878789,0.0,1.0
-1,0.8421052631578947,4.578947368421052,0.0,0.0,0.0,0.104,0.342,-0.3714285714285714,0.0,1.0
-1,0.8108108108108109,4.891891891891892,0.0,0.0,0.0,0.077,0.333,-0.3,0.0,1.0
-1,0.8823529411764706,5.705882352941177,0.0,0.0,0.0,0.074,0.391,-0.5,0.0,1.0
-1,1.0,6.25,0.0,0.0,0.0,0.122,0.168,-0.13181818181818183,0.0,1.0
-1,0.925,5.125,0.0,0.0,0.0,0.0,0.106,-0.475,0.0,1.0
-1,0.8235294117647058,5.147058823529412,0.0,0.0,0.0,0.131,0.194,-0.15714285714285717,0.0,1.0
-1,0.95,4.45,0.0,0.0,0.0,0.123,0.118,-0.13333333333333333,0.0,1.0
-1,0.9166666666666666,4.416666666666667,0.0,0.0,0.0,0.0,0.122,-0.0875,0.0,1.0
-1,0.8846153846153846,6.1923076923076925,0.0,0.0,0.0,0.198,0.061,-0.125,0.0,1.0
-1,0.8285714285714286,5.057142857142857,0.0,0.0,0.0,0.079,0.079,-0.08095238095238097,0.0,1.0
-1,0.9285714285714286,4.857142857142857,0.0,0.0,0.0,0.447,0.128,-0.3222222222222222,0.0,1.0
-1,0.875,5.4375,0.0,0.0,0.0,0.402,0.0,-0.15555555555555556,0.0,1.0
-1,0.7,4.8,0.0,0.0,0.0,0.174,0.348,-0.012500000000000011,0.0,1.0
-1,1.0,4.888888888888889,0.0,0.0,0.0,0.566,0.0,-0.25,0.0,1.0
-1,0.9333333333333333,5.333333333333333,0.0,0.0,0.0,0.107,0.255,-0.1,0.0,1.0
-1,0.9032258064516129,6.354838709677419,0.0,0.0,0.0,0.069,0.423,-0.23645833333333335,0.0,1.0
-1,0.9615384615384616,5.961538461538462,0.0,0.0,0.0,0.11,0.159,-0.25,0.0,1.0
-1,0.9230769230769231,5.076923076923077,0.0,0.0,0.0,0.284,0.169,-0.15,0.0,1.0
-1,1.0,3.8333333333333335,0.0,0.0,0.0,0.258,0.33,-0.8,0.0,1.0
-1,1.0,5.4,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,1.0
-1,1.0,5.904761904761905,0.0,0.0,0.0,0.119,0.0,-0.125,0.0,1.0
-1,0.9090909090909091,5.090909090909091,0.0,0.0,0.0,0.0,0.27,-0.8,0.0,1.0
-1,0.9714285714285714,5.257142857142857,0.0,0.0,0.0,0.06,0.141,-0.10625000000000001,0.0,1.0
-1,1.0,4.7,0.0,0.0,0.0,0.0,0.231,-0.2,0.0,1.0
-1,0.8787878787878788,5.2727272727272725,0.0,0.0,0.0,0.048,0.311,-0.5,0.0,1.0
-1,0.9615384615384616,5.3076923076923075,0.0,0.0,0.0,0.152,0.0,-0.125,0.0,1.0
-1,0.7894736842105263,4.684210526315789,0.0,0.0,0.0,0.0,0.147,-0.75,0.0,1.0
-1,0.6923076923076923,4.0,0.0,0.0,0.0,0.0,0.0,-0.13333333333333333,0.0,1.0
-1,0.9333333333333333,4.666666666666667,0.0,0.0,0.0,0.134,0.167,-0.5,0.0,1.0
-1,0.7037037037037037,4.925925925925926,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,1.0
-1,1.0,5.764705882352941,0.0,0.0,0.0,0.0,0.0,-0.028124999999999997,0.0,1.0
-1,0.9615384615384616,5.3076923076923075,0.0,0.0,0.0,0.162,0.105,-0.08333333333333333,0.0,1.0
-1,1.0,5.2,0.0,0.0,0.0,0.0,0.251,-0.3,0.0,1.0
-1,0.9583333333333334,4.833333333333333,0.0,0.0,0.0,0.239,0.102,-0.033333333333333326,0.0,1.0
-1,0.88,5.04,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,0.0,1.0
-1,0.9375,5.90625,0.0,0.0,0.0,0.0,0.203,-0.06296296296296296,0.0,1.0
-1,0.8095238095238095,4.476190476190476,0.0,0.0,0.0,0.0,0.061,-0.5,0.0,1.0
-1,1.0,5.59375,0.0,0.0,0.0,0.137,0.137,-0.08888888888888888,0.0,1.0
-1,1.0,5.777777777777778,0.0,0.0,0.0,0.0,0.34,-0.5,0.0,1.0
-1,1.0,4.75,0.0,0.0,0.0,0.348,0.195,-0.15,0.0,1.0
-1,1.0,5.2272727272727275,0.0,0.0,0.0,0.0,0.095,-0.125,0.0,1.0
-1,1.0,4.2,0.0,0.0,0.0,0.0,0.365,-0.4,0.0,1.0
-1,0.9411764705882353,5.029411764705882,0.0,0.0,0.0,0.225,0.193,-0.3999999999999999,0.0,1.0
-1,0.7586206896551724,4.931034482758621,0.0,0.0,0.0,0.0,0.094,-0.021212121212121238,0.0,1.0
-1,0.9130434782608695,5.6521739130434785,0.0,0.0,0.0,0.0,0.13,-0.3666666666666667,0.0,1.0
-1,0.9230769230769231,4.6923076923076925,0.0,0.0,0.0,0.195,0.191,-0.00833333333333334,0.0,1.0
-1,1.0,5.6,0.0,0.0,0.0,0.0,0.273,-0.6,0.0,1.0
-1,1.0,5.545454545454546,0.0,0.0,0.0,0.0,0.0,-0.15555555555555556,0.0,1.0
-1,1.0,5.6,0.0,0.0,0.0,0.27,0.0,-0.15,0.0,1.0
-1,0.8918918918918919,5.648648648648648,0.0,0.0,0.0,0.133,0.059,-0.008333333333333331,0.0,1.0
-1,0.8333333333333334,5.916666666666667,0.0,0.0,0.0,0.0,0.231,-0.5,0.0,1.0
-1,0.9523809523809523,4.9523809523809526,0.0,0.0,0.0,0.0,0.103,-0.007142857142857145,0.0,1.0
-1,1.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,-0.05,0.0,1.0
-1,0.9629629629629629,5.481481481481482,0.0,0.0,0.0,0.342,0.089,-0.35,0.0,1.0
-1,1.0,5.714285714285714,0.0,0.0,0.0,0.159,0.181,-0.05,0.0,1.0
-1,0.918918918918919,5.243243243243243,0.0,0.0,0.0,0.138,0.124,-0.225,0.0,1.0
-1,0.9714285714285714,5.142857142857143,0.0,0.0,0.0,0.238,0.281,-0.4666666666666666,0.0,1.0
-1,1.0,5.35,0.0,0.0,0.0,0.128,0.0,-0.03272727272727273,0.0,1.0
-1,1.0,5.222222222222222,0.0,0.0,0.0,0.0,0.209,-0.2,0.0,1.0
-1,0.8285714285714286,5.428571428571429,0.0,0.0,0.0,0.081,0.153,-0.275,0.0,1.0
-1,0.6875,4.15625,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,1.0
-1,0.75,5.3,0.0,0.0,0.0,0.317,0.0,-0.15555555555555556,0.0,1.0
-1,0.8695652173913043,5.086956521739131,0.0,0.0,0.0,0.207,0.252,-0.04999999999999999,0.0,1.0
-1,0.9545454545454546,5.2272727272727275,0.0,0.0,0.0,0.095,0.075,-0.125,0.0,1.0
-1,0.8205128205128205,5.153846153846154,0.0,0.0,0.0,0.115,0.188,-0.13272727272727272,0.0,1.0
-1,1.0,4.909090909090909,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0
-1,0.9,5.7,0.0,0.0,0.0,0.0,0.231,-1.0,0.0,1.0
-1,0.90625,6.53125,0.0,0.0,0.0,0.092,0.17,-0.03333333333333333,0.0,1.0
-1,1.0,6.055555555555555,0.0,0.0,0.0,0.199,0.144,-0.5,0.0,1.0
-1,0.96,4.2,0.0,0.0,0.0,0.047,0.123,-0.52,0.0,1.0
-1,0.875,5.21875,0.0,0.0,0.0,0.0,0.099,-0.07625000000000001,0.0,1.0
-1,1.0,5.818181818181818,0.0,0.0,0.0,0.325,0.0,-0.4,0.0,1.0
-1,0.8055555555555556,5.083333333333333,0.0,0.0,0.0,0.086,0.325,-0.4375,0.0,1.0
-1,0.9354838709677419,4.935483870967742,0.0,0.0,0.0,0.206,0.082,-0.325,0.0,1.0
-1,0.9473684210526315,5.684210526315789,0.0,0.0,0.0,0.0,0.095,-0.05,0.0,1.0
-1,0.8837209302325582,4.325581395348837,0.0,0.0,0.0,0.154,0.114,-0.04999999999999999,0.0,1.0
-1,0.8,4.975,0.0,0.0,0.0,0.058,0.065,-0.05,0.0,1.0
-1,0.8571428571428571,4.904761904761905,0.0,0.0,0.0,0.091,0.33,-0.5,0.0,1.0
-1,0.9166666666666666,4.333333333333333,0.0,0.0,0.0,0.0,0.425,-0.8,0.0,1.0
-1,1.0,4.6923076923076925,0.0,0.0,0.0,0.0,0.0,-0.09999999999999999,0.0,1.0
-1,0.8974358974358975,5.153846153846154,0.0,0.0,0.0,0.203,0.188,-0.5,0.0,1.0
-1,0.9411764705882353,5.705882352941177,0.0,0.0,0.0,0.0,0.0,-0.03571428571428571,0.0,1.0
-1,0.95,4.75,0.0,0.0,0.0,0.07,0.352,-0.3,0.0,1.0
-1,1.0,6.5,0.0,0.0,0.0,0.247,0.134,-0.3333333333333333,0.0,1.0
-1,0.9024390243902439,5.073170731707317,0.0,0.0,0.0,0.069,0.039,-0.013333333333333336,0.0,1.0
-1,0.9411764705882353,5.647058823529412,0.0,0.0,0.0,0.182,0.081,-0.25,0.0,1.0
-1,1.0,6.3076923076923075,0.0,0.0,0.0,0.0,0.228,-0.13333333333333333,0.0,1.0
-1,0.9565217391304348,5.304347826086956,0.0,0.0,0.0,0.101,0.199,-0.15000000000000002,0.0,1.0
-1,1.0,4.75,0.0,0.0,0.0,0.0,0.444,-0.5249999999999999,0.0,1.0
-1,0.7857142857142857,6.214285714285714,0.0,0.0,0.0,0.0,0.172,-0.3,0.0,1.0
-1,0.9411764705882353,4.470588235294118,0.0,0.0,0.0,0.127,0.0,-0.1,0.0,1.0
-1,0.9642857142857143,5.678571428571429,0.0,0.0,0.0,0.248,0.0,-0.1166666666666667,0.0,1.0
-1,1.0,5.9,0.0,0.0,0.0,0.182,0.234,-0.1,0.0,1.0
-1,0.8055555555555556,5.777777777777778,0.0,0.0,0.0,0.077,0.0,-0.125,0.0,1.0
-1,0.9259259259259259,4.703703703703703,0.0,0.0,0.0,0.052,0.236,-0.2,0.0,1.0
-1,1.0,4.363636363636363,0.0,0.0,0.0,0.328,0.0,-0.2,0.0,1.0
-1,0.8947368421052632,4.7368421052631575,0.0,0.0,0.0,0.218,0.147,-0.0062500000000000056,0.0,1.0
-1,0.8695652173913043,5.0,0.0,0.0,0.0,0.0,0.124,-0.75,0.0,1.0
-1,1.0,6.25,0.0,0.0,0.0,0.0,0.612,-0.35,0.0,1.0
-1,0.9230769230769231,4.538461538461538,0.0,0.0,0.0,0.156,0.186,-0.2,0.0,1.0
-1,1.0,4.461538461538462,0.0,0.0,0.0,0.0,0.396,-0.7,0.0,1.0
-1,0.9428571428571428,5.0285714285714285,0.0,0.0,0.0,0.055,0.372,-0.16,0.0,1.0
-1,0.9411764705882353,5.176470588235294,0.0,0.0,0.0,0.0,0.086,-0.3888888888888889,0.0,1.0
-1,0.8235294117647058,4.5,0.0,0.0,0.0,0.158,0.0,-0.016666666666666663,0.0,1.0
-1,0.9117647058823529,5.5588235294117645,0.0,0.0,0.0,0.122,0.169,-0.07500000000000001,0.0,1.0
-1,1.0,5.833333333333333,0.0,0.0,0.0,0.182,0.258,-0.39999999999999997,0.0,1.0
-1,0.9411764705882353,4.852941176470588,0.0,0.0,0.0,0.061,0.325,-0.2,0.0,1.0
-1,0.5405405405405406,4.297297297297297,0.0,0.0,0.0,0.0,0.079,-0.5,0.0,1.0
-1,0.8823529411764706,4.647058823529412,0.0,0.0,0.0,0.126,0.15,-0.4000000000000001,0.0,1.0
-1,0.9166666666666666,5.041666666666667,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,1.0
-1,0.8666666666666667,4.966666666666667,0.0,0.0,0.0,0.058,0.281,-0.40249999999999997,0.0,1.0
-1,0.8157894736842105,4.921052631578948,0.0,0.0,0.0,0.0,0.059,-0.3,0.0,1.0
-1,1.0,5.2894736842105265,0.0,0.0,0.0,0.119,0.155,-0.29375,0.0,1.0
-1,1.0,4.333333333333333,0.0,0.0,0.0,0.0,0.206,-0.5,0.0,1.0
-1,0.6666666666666666,4.410256410256411,0.0,0.0,0.0,0.0,0.144,-0.4,0.0,1.0
-1,1.0,5.0,0.0,0.0,0.0,0.0,0.629,-0.5,0.0,1.0
-1,0.9411764705882353,5.117647058823529,0.0,0.0,0.0,0.0,0.365,-0.4,0.0,1.0
-1,1.0,5.36,0.0,0.0,0.0,0.198,0.168,-0.14166666666666666,0.0,1.0
-1,0.9545454545454546,4.7272727272727275,0.0,0.0,0.0,0.098,0.121,-0.2333333333333333,0.0,1.0
-1,0.95,5.225,0.0,0.0,0.0,0.176,0.049,-0.1259259259259259,0.0,1.0
-1,1.0,4.764705882352941,0.0,0.0,0.0,0.265,0.0,-0.07777777777777778,0.0,1.0
-1,0.9705882352941176,5.235294117647059,0.0,0.0,0.0,0.15,0.22,-0.29523809523809524,0.0,1.0
-1,0.9629629629629629,6.074074074074074,0.0,0.0,0.0,0.151,0.238,-0.29000000000000004,0.0,1.0
-1,0.8333333333333334,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,1.0
-1,0.8421052631578947,5.342105263157895,0.0,0.0,0.0,0.0,0.126,-0.08333333333333333,0.0,1.0
-1,0.9333333333333333,5.866666666666666,0.0,0.0,0.0,0.0,0.0,-0.06666666666666667,0.0,1.0
-1,0.9285714285714286,4.785714285714286,0.0,0.0,0.0,0.1,0.0,-0.05000000000000002,0.0,1.0
-1,0.8947368421052632,4.2105263157894735,0.0,0.0,0.0,0.108,0.159,-0.8,0.0,1.0
-1,0.8974358974358975,5.256410256410256,0.0,0.0,0.0,0.113,0.124,-0.125,0.0,1.0
-1,0.9142857142857143,5.542857142857143,0.0,0.0,0.0,0.09,0.159,-5.551115123125783e-18,0.0,1.0
-1,0.8809523809523809,4.761904761904762,0.0,0.0,0.0,0.058,0.185,-0.20714285714285713,0.0,1.0
-1,0.9285714285714286,4.785714285714286,0.0,0.0,0.0,0.059,0.136,-0.016666666666666673,0.0,1.0
-1,0.9285714285714286,5.214285714285714,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,1.0
-1,0.875,4.791666666666667,0.0,0.0,0.0,0.219,0.283,-0.46666666666666656,0.0,1.0
-1,1.0,5.0,0.0,0.0,0.0,0.274,0.0,-0.01111111111111109,0.0,1.0
-1,1.0,4.285714285714286,0.0,0.0,0.0,0.27,0.279,-0.15,0.0,1.0
-1,0.9655172413793104,5.379310344827586,0.0,0.0,0.0,0.089,0.094,-0.13333333333333333,0.0,1.0
-1,1.0,4.875,0.0,0.0,0.0,0.0,0.483,-0.15833333333333333,0.0,1.0
-1,1.0,5.363636363636363,0.0,0.0,0.0,0.075,0.272,-0.11583333333333332,0.0,1.0
-1,0.8857142857142857,5.3428571428571425,0.0,0.0,0.0,0.135,0.074,-0.19444444444444445,0.0,1.0
-1,1.0,4.5,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,1.0
-1,1.0,5.777777777777778,0.0,0.0,0.0,0.208,0.254,-0.5,0.0,1.0
-1,0.8125,5.0,0.0,0.0,0.0,0.0,0.0,-0.24375000000000002,0.0,1.0
-1,1.0,6.3076923076923075,0.0,0.0,0.0,0.0,0.341,-1.0,0.0,1.0
-1,1.0,5.384615384615385,0.0,0.0,0.0,0.216,0.0,-0.25,0.0,1.0
-1,0.7222222222222222,4.333333333333333,0.0,0.0,0.0,0.121,0.073,-0.35625,0.0,1.0
-1,0.8947368421052632,5.7894736842105265,0.0,0.0,0.0,0.0,0.0,-0.004166666666666667,0.0,1.0
-1,1.0,5.75,0.0,0.0,0.0,0.116,0.0,-0.05,0.0,1.0
-1,1.0,5.888888888888889,0.0,0.0,0.0,0.38,0.0,-0.19999999999999998,0.0,1.0
-1,0.925,4.85,0.0,0.0,0.0,0.184,0.168,-0.25595238095238093,0.0,1.0
-1,1.0,6.333333333333333,0.0,0.0,0.0,0.0,0.451,-1.0,0.0,1.0
-1,1.0,4.777777777777778,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,1.0
-1,1.0,4.769230769230769,0.0,0.0,0.0,0.178,0.0,-0.125,0.0,1.0
-1,0.9393939393939394,5.090909090909091,0.0,0.0,0.0,0.165,0.163,-0.16666666666666666,0.0,1.0
-1,0.9666666666666667,5.733333333333333,0.0,0.0,0.0,0.063,0.13,-0.3333333333333333,0.0,1.0
-1,0.9259259259259259,4.925925925925926,0.0,0.0,0.0,0.097,0.0,-0.06666666666666667,0.0,1.0
-1,1.0,5.222222222222222,0.0,0.0,0.0,0.103,0.113,-0.5,0.0,1.0
-1,0.9047619047619048,5.095238095238095,0.0,0.0,0.0,0.0,0.258,-0.2671428571428572,0.0,1.0
-1,0.8,4.68,0.0,0.0,0.0,0.076,0.36,-0.07121212121212121,0.0,1.0
-1,0.7352941176470589,5.705882352941177,0.0,0.0,0.0,0.0,0.153,-0.08333333333333333,0.0,1.0
-1,1.0,6.285714285714286,0.0,0.0,0.0,0.231,0.0,-0.25,0.0,1.0
-1,1.0,5.666666666666667,0.0,0.0,0.0,0.044,0.109,-0.25,0.0,1.0
-1,1.0,5.375,0.0,0.0,0.0,0.1,0.426,-0.17142857142857146,0.0,1.0
-1,0.7142857142857143,4.428571428571429,0.0,0.0,0.0,0.169,0.135,-0.06666666666666665,0.0,1.0
-1,0.92,5.72,0.0,0.0,0.0,0.113,0.077,-0.5,0.0,1.0
-1,0.8947368421052632,5.552631578947368,0.0,0.0,0.0,0.094,0.13,-0.04285714285714286,0.0,1.0
-1,0.9166666666666666,5.0,0.0,0.0,0.0,0.139,0.162,-0.12,0.0,1.0
-1,1.0,6.0,0.0,0.0,0.0,0.204,0.198,-0.5,0.0,1.0
-1,1.0,5.095238095238095,0.0,0.0,0.0,0.107,0.336,-0.8,0.0,1.0
-1,0.9166666666666666,5.25,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,1.0
-1,1.0,5.428571428571429,0.0,0.0,0.0,0.0,0.193,-0.2,0.0,1.0
-1,1.0,4.777777777777778,0.0,0.0,0.0,0.223,0.0,-0.2,0.0,1.0
-1,0.9714285714285714,5.428571428571429,0.0,0.0,0.0,0.0,0.242,-0.25,0.0,1.0
-1,0.8666666666666667,4.666666666666667,0.0,0.0,0.0,0.147,0.088,-0.13333333333333333,0.0,1.0
-1,0.9285714285714286,4.892857142857143,0.0,0.0,0.0,0.089,0.056,-0.3,0.0,1.0
-1,1.0,6.636363636363637,0.0,0.0,0.0,0.0,0.237,-0.125,0.0,1.0
-1,0.9047619047619048,4.904761904761905,0.0,0.0,0.0,0.117,0.05,-0.3333333333333333,0.0,1.0
-1,0.875,5.4375,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,0.0,1.0
-1,0.9285714285714286,6.428571428571429,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,1.0
-1,1.0,5.363636363636363,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,1.0
-1,1.0,7.2,0.0,0.0,0.0,0.0,0.474,-1.0,0.0,1.0
-1,1.0,4.375,0.0,0.0,0.0,0.375,0.0,-0.05,0.0,1.0
-1,1.0,5.157894736842105,0.0,0.0,0.0,0.0,0.095,-0.05,0.0,1.0
-1,1.0,5.9,0.0,0.0,0.0,0.364,0.212,-0.09999999999999998,0.0,1.0
-1,0.8695652173913043,5.391304347826087,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,1.0
-1,0.9090909090909091,4.454545454545454,0.0,0.0,0.0,0.143,0.198,-0.21333333333333332,0.0,1.0
-1,1.0,4.769230769230769,0.0,0.0,0.0,0.0,0.643,-0.20333333333333325,0.0,1.0
-1,0.8,5.685714285714286,0.0,0.0,0.0,0.057,0.054,-0.125,0.0,1.0
-1,0.875,5.75,0.0,0.0,0.0,0.14,0.283,-0.19873015873015876,0.0,1.0
-1,1.0,4.444444444444445,0.0,0.0,0.0,0.0,0.35,-0.1625,0.0,1.0
-1,0.8857142857142857,5.942857142857143,0.0,0.0,0.0,0.0,0.36,-0.14895833333333333,0.0,1.0
-1,0.967741935483871,5.612903225806452,0.0,0.0,0.0,0.061,0.225,-0.13999999999999999,0.0,1.0
-1,1.0,3.4,0.0,0.0,0.0,0.316,0.368,-0.6999999999999998,0.0,1.0
-1,0.9736842105263158,4.7894736842105265,0.0,0.0,0.0,0.067,0.119,-0.05,0.0,1.0
-1,0.9615384615384616,5.038461538461538,0.0,0.0,0.0,0.0,0.348,-0.2,0.0,1.0
-1,0.7777777777777778,5.222222222222222,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,1.0
-1,0.9523809523809523,5.0476190476190474,0.0,0.0,0.0,0.25,0.133,-0.11555555555555556,0.0,1.0
-1,1.0,4.0,0.0,0.0,0.0,0.18,0.385,-0.2,0.0,1.0
-1,1.0,4.769230769230769,0.0,0.0,0.0,0.0,0.325,-0.5,0.0,1.0
-1,1.0,6.875,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,0.0,1.0
-1,0.9565217391304348,4.782608695652174,0.0,0.0,0.0,0.166,0.13,-0.10000000000000002,0.0,1.0
-1,1.0,5.785714285714286,0.0,0.0,0.0,0.071,0.332,-0.46249999999999997,0.0,1.0
-1,0.8571428571428571,4.809523809523809,0.0,0.0,0.0,0.134,0.147,-0.04833333333333334,0.0,1.0
-1,0.9428571428571428,5.257142857142857,0.0,0.0,0.0,0.103,0.2,-0.25,0.0,1.0
-1,0.9047619047619048,5.0,0.0,0.0,0.0,0.0,0.452,-0.6,0.0,1.0
-1,1.0,4.666666666666667,0.0,0.0,0.0,0.0,0.298,-0.39999999999999997,0.0,1.0
-1,0.8421052631578947,4.684210526315789,0.0,0.0,0.0,0.0,0.195,-0.15,0.0,1.0
-1,0.9523809523809523,6.380952380952381,0.0,0.0,0.0,0.161,0.116,-0.05555555555555555,0.0,1.0
-1,0.8604651162790697,4.790697674418604,0.0,0.0,0.0,0.0,0.048,-0.09702380952380953,0.0,1.0
-1,0.875,5.875,0.0,0.0,0.0,0.056,0.308,-0.35,0.0,1.0
-1,1.0,5.157894736842105,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,1.0
-1,1.0,6.375,0.0,0.0,0.0,0.0,0.442,-0.5,0.0,1.0
-1,1.0,5.3,0.0,0.0,0.0,0.0,0.41,-0.5,0.0,1.0
-1,0.8787878787878788,5.454545454545454,0.0,0.0,0.0,0.0,0.341,-0.3416666666666666,0.0,1.0
-1,1.0,4.7272727272727275,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,1.0
-1,1.0,6.571428571428571,0.0,0.0,0.0,0.0,0.609,-0.4,0.0,1.0
-1,1.0,4.833333333333333,0.0,0.0,0.0,0.53,0.0,-0.05,0.0,1.0
-1,0.9,5.933333333333334,0.0,0.0,0.0,0.282,0.35,-0.0958333333333333,0.0,1.0
-1,0.9722222222222222,5.277777777777778,0.0,0.0,0.0,0.068,0.0,-0.16666666666666666,0.0,1.0
-1,1.0,4.647058823529412,0.0,0.0,0.0,0.0,0.162,-0.5,0.0,1.0
-1,0.9428571428571428,4.6571428571428575,0.0,0.0,0.0,0.224,0.078,-0.09090909090909091,0.0,1.0
-1,0.8571428571428571,5.214285714285714,0.0,0.0,0.0,0.092,0.344,-0.5,0.0,1.0
-1,1.0,4.4,0.0,0.0,0.0,0.437,0.0,-0.04999999999999999,0.0,1.0
-1,1.0,5.1,0.0,0.0,0.0,0.0,0.211,-0.8,0.0,1.0
-1,0.9090909090909091,5.0,0.0,0.0,0.0,0.0,0.136,-0.5,0.0,1.0
-1,1.0,4.333333333333333,0.0,0.0,0.0,0.0,0.296,-0.0063973063973064015,0.0,1.0
-1,1.0,6.5,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,1.0
-1,0.8888888888888888,5.222222222222222,0.0,0.0,0.0,0.09,0.363,-0.17500000000000002,0.0,1.0
-1,0.9411764705882353,4.0588235294117645,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0,1.0
-1,1.0,6.166666666666667,0.0,0.0,0.0,0.0,0.0,-0.07777777777777778,0.0,1.0
-1,0.9285714285714286,5.071428571428571,0.0,0.0,0.0,0.0,0.0,-0.09375,0.0,1.0
-1,1.0,5.636363636363637,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,1.0
-1,0.6944444444444444,4.861111111111111,0.0,0.0,0.0,0.093,0.0,-0.01666666666666668,0.0,1.0
-1,0.9333333333333333,4.866666666666666,0.0,0.0,0.0,0.08,0.092,-0.19999999999999998,0.0,1.0
-1,0.8461538461538461,4.743589743589744,0.0,0.0,0.0,0.106,0.261,-0.375,0.0,1.0
-1,0.875,5.0,0.0,0.0,0.0,0.0,0.07,-0.057692307692307696,0.0,1.0
-1,0.95,5.325,0.0,0.0,0.0,0.0,0.216,-0.00833333333333334,0.0,1.0
-1,1.0,4.366666666666666,0.0,0.0,0.0,0.204,0.0,-0.08333333333333333,0.0,1.0
-1,0.9696969696969697,5.0,0.0,0.0,0.0,0.064,0.109,-0.16111111111111112,0.0,1.0
-1,0.75,4.25,0.0,0.0,0.0,0.074,0.378,-0.5979166666666665,0.0,1.0
-1,0.90625,4.96875,0.0,0.0,0.0,0.29,0.077,-0.04375000000000001,0.0,1.0
-1,0.9047619047619048,5.857142857142857,0.0,0.0,0.0,0.097,0.134,-0.05,0.0,1.0
-1,1.0,6.5,0.0,0.0,0.0,0.0,0.295,-0.0625,0.0,1.0
-1,0.9615384615384616,5.538461538461538,0.0,0.0,0.0,0.114,0.167,-0.17500000000000002,0.0,1.0
-1,0.9354838709677419,5.741935483870968,0.0,0.0,0.0,0.103,0.434,-0.11805555555555554,0.0,1.0
-1,1.0,5.666666666666667,0.0,0.0,0.0,0.14,0.157,-0.08125000000000002,0.0,1.0
-1,1.0,4.733333333333333,0.0,0.0,0.0,0.0,0.2,-0.6999999999999998,0.0,1.0
-1,1.0,5.5,0.0,0.0,0.0,0.0,0.136,-0.1,0.0,1.0
-1,0.967741935483871,5.0,0.0,0.0,0.0,0.045,0.3,-0.2777777777777778,0.0,1.0
-1,1.0,6.8,0.0,0.0,0.0,0.0,0.474,-0.2,0.0,1.0
-1,0.9411764705882353,5.676470588235294,0.0,0.0,0.0,0.132,0.186,-0.07999999999999999,0.0,1.0
-1,1.0,6.315789473684211,0.0,0.0,0.0,0.092,0.162,-0.2125,0.0,1.0
-1,0.8333333333333334,4.0,0.0,0.0,0.0,0.092,0.204,-0.4,0.0,1.0
-1,0.9411764705882353,6.147058823529412,0.0,0.0,0.0,0.053,0.164,-0.04999999999999999,0.0,1.0
-1,0.9210526315789473,5.157894736842105,0.0,0.0,0.0,0.057,0.15,-0.12380952380952381,0.0,1.0
-1,0.8846153846153846,5.461538461538462,0.0,0.0,0.0,0.0,0.402,-0.20952380952380953,0.0,1.0
-1,0.9615384615384616,4.961538461538462,0.0,0.0,0.0,0.334,0.0,-0.3333333333333333,0.0,1.0
